"id","name","popularity","duration_ms","artists","id_artists","danceability","energy","key","loudness","speechiness","acousticness","instrumentalness","liveness","valence","tempo","release_year","release_month","release_day"
1030,"No se que voy a Hacer",16,137619,"['Tommy Real']","['0Nf2qv7lBcOJ2u3tH0YPXX']",0.763,0.84,7,-7.988,0.108,0.293,0,0.167,0.682,170.294,"1999",NA,NA
20844,"Jody Like a Melody",26,183040,"['David Allan Coe']","['6nwh8AhPpbwOUnHZJWrHT6']",0.327,0.349,5,-11.74,0.0315,0.801,0.00081,0.137,0.346,93.045,"1975","03","01"
9355,"Jhalla Wallah",45,351425,"['Amit Trivedi', 'Shreya Ghoshal', 'Kausar Munir']","['7HCqGPJcQTyGJ2yqntbuyr', '0oOet2f43PA68X5RxKobEy', '3GBSge8pq7mpezUQl0GAOA']",0.454,0.552,4,-9.479,0.162,0.542,8.93e-06,0.247,0.596,86.994,"2012","04","12"
19931,"プラネタリウム",25,336560,"['BUMP OF CHICKEN']","['0hSFeqPehe7FtCNWuQ6Bsy']",0.59,0.639,6,-5.5,0.0263,0.113,6.91e-06,0.072,0.508,115.954,"2005","07","21"
1169,"Wij Zijn Als Muzikanten Geboren",20,243000,"['Cees and Marjan']","['5dzsVcmGpamXZeOsbceaC4']",0.323,0.698,7,-6.587,0.0365,0.0661,0.039,0.165,0.803,135.363,"1995","06","25"
6823,"ดาวกับเม็ดทราย",1,221920,"['Leo Put']","['2YBUizYEreSx2HlUr1idx3']",0.668,0.772,2,-2.967,0.0295,0.0471,0,0.0802,0.305,94.005,"2012","12","14"
11362,"Heartfelt Break up Advice from Todd (2013)",0,107050,"['Todd Glass', 'Blake Wexler']","['3aiC120kJreSUV17GecXwP', '19boQkDEIay9GaVAWkUhTa']",0.744,0.256,11,-15.808,0.944,0.988,0,0.776,0.725,67.606,"2018","01","12"
27440,"Yes to you",0,163131,"['Alice Faye']","['7Jr5Krm7sO2as96uMoDfhK']",0.298,0.22,5,-10.152,0.0363,0.994,0.000951,0.109,0.381,69.977,"1934",NA,NA
21305,"Changes - 2021 Remaster",50,282373,"['Black Sabbath']","['5M52tdBnJaKSvOpJGz8mfZ']",0.297,0.229,0,-12.337,0.0314,0.029,0.000106,0.109,0.194,81.485,"1971","07","21"
16872,"No Hago Coro",66,215720,"['Ghetto', 'Farruko', 'Nino Freestyle']","['4yxglAiH5h8Db7TmN0MUr5', '329e4yvIujISKGKz1BZZbO', '1AACxWCwNIa3ecOBQJnXRV']",0.777,0.743,9,-6.502,0.396,0.366,0,0.0933,0.613,89.001,"2020","12","27"
16337,"Que Te Importa",30,165570,"['Antonio Aguilar']","['0PN0fbe41KbuzlRYnoajNm']",0.678,0.458,10,-8.093,0.0296,0.407,0.000145,0.193,0.93,107.313,"1992","06","29"
11376,"Muy Lindo Amor",37,306667,"['Frank Reyes']","['4vQV1LCGBdYAt5rIIPjSFZ']",0.85,0.543,0,-9.331,0.0606,0.0291,0.00421,0.0546,0.888,129.735,"1998",NA,NA
29491,"Kajohande",1,47747,"['Mathis N. Haetta']","['6nEYgGbwX5bBu9PYeqbMSz']",0.52,0.0555,6,-20.348,0.133,0.995,0.595,0.0943,0.846,122.231,"1956","01","01"
19096,"Hun Ska Altid Bestemme",9,190773,"['Vesterbro Ungdomsgård']","['5V7T5FbospCA48x4Q9YhIs']",0.732,0.492,5,-12.493,0.0311,0.0822,0.000461,0.404,0.779,131.077,"1976","07","01"
20287,"One Morning in May - 2016 Remaster",2,186560,"['Matt Monro']","['06kr5yNAM2rOf4DXemM8fl']",0.387,0.365,9,-11.179,0.082,0.72,0,0.124,0.534,178.52,"2016","08","05"
11131,"Hesitation Blues",17,156427,"['Dave Van Ronk']","['6QmHysWvckkQR74oxmLmtz']",0.562,0.0665,7,-20.062,0.0687,0.891,4.2e-06,0.0988,0.367,139.943,"1961","01","01"
703,"不做你的愛人",23,253519,"['Jeff Chang']","['2dw80Uni5l7wd9zZFn7Ltu']",0.383,0.565,4,-6.291,0.0391,0.142,1.68e-06,0.142,0.234,125.553,"1999","07","12"
23344,"Hold 'er, Newt",0,181051,"['Jimmie Davis']","['0ow3Ac8tlahUoDVXbRuaRy']",0.693,0.395,7,-8.228,0.0324,0.991,0.00372,0.126,0.731,105.565,"1936",NA,NA
1990,"Panic Room",77,237773,"['Au/Ra']","['1eMmoIprPDWeFdB1FxU6ZV']",0.495,0.426,8,-9.434,0.0736,0.152,5.65e-06,0.099,0.0636,97.91,"2018","02","09"
18210,"Rude Old Man",16,339800,"['Paul Desmond', 'Jim Hall', 'Connie Kay', 'Eugene Wright']","['68l2i6GeNtwQlhKS59u5bu', '5pMmqpG3HsoJ6EDDoXGXEr', '7txdgV9R0IGjkZ8R6rPake', '3Bx84JkzpCnEzS2bTIHI53']",0.663,0.143,3,-20.529,0.0414,0.808,0.0245,0.0982,0.353,117.364,"1963",NA,NA
206,"Poker Face (Bossa Version)",58,183226,"['Marcela Mangabeira']","['4H5EtQdvxwz7wEGNlguKAg']",0.863,0.367,7,-13.077,0.0569,0.774,0.000834,0.124,0.77,118.926,"2010","03","31"
29350,"Two Can't Sit On a Three-Piece Suite",0,171093,"['Jack Jackson & His Orchestra']","['6PcST9dT4ktOgpzfDkN4oZ']",0.877,0.272,7,-18.656,0.377,0.916,0,0.0793,0.861,119.836,"1934",NA,NA
976,"The World Keep on Turning",23,149027,"['Fleetwood Mac']","['08GQAI4eElDnROBrJRGE0X']",0.736,0.221,0,-14.633,0.0878,0.839,0.0198,0.108,0.702,132.26,"1968","02","24"
7817,"The Real Me",43,200707,"['The Who']","['67ea9eGLXYMsO2eYQRui3w']",0.492,0.932,5,-7.028,0.114,0.0625,0.00484,0.34,0.574,148.93,"1973","10","19"
3035,"Poios Ein' Aftos",16,189533,"['Marinella']","['4u5yrM5jlC3iviSQQXcMCK']",0.531,0.669,7,-7.684,0.0315,0.754,0,0.125,0.848,146.629,"1969",NA,NA
24235,"Ponchielli: La Gioconda, Act 2: ""II mio braccio t'afferra!"" (Gioconda, Laura)",0,95107,"['Amilcare Ponchielli', 'Maria Callas', 'Antonino Votto', 'Fedora Barbieri', 'Orchestra di Torino Della RAI']","['088fpww3Ae4U9cMZv5O6m8', '0bjdfjE8XbLa2Odstu6E1E', '1cJYZCqOPzIhYf3VekKtGW', '6WtDtkBoFeI5F8k3efObLj', '43Fai1S12XaLhQtttzo1Rr']",0.464,0.0997,7,-14.083,0.126,0.98,0.000139,0.748,0.103,72.818,"1953",NA,NA
2704,"Peilitalo",12,170240,"['Musta Paraati']","['7D5ZG3QHJLEHnkour8cDZe']",0.55,0.498,0,-7.223,0.0371,0.00527,0.411,0.185,0.578,130.778,"1983",NA,NA
17113,"Piazza, New York Catcher",53,183493,"['Belle & Sebastian']","['4I2BJf80C0skQpp1sQmA0h']",0.617,0.308,3,-15.098,0.0369,0.827,0,0.102,0.818,105.558,"2003","10","06"
25899,"Rock Me Amadeus - The Gold Mix",63,202236,"['Falco']","['0hLd40hVpRDGENe4KGZLnW']",0.61,0.817,4,-9.45,0.133,0.296,0.00336,0.0884,0.89,176.735,"1985","02","19"
14771,"Say It Isn't So",14,130840,"['Ray Conniff']","['7LfRnzGM0wRSyS5mmAwJbv']",0.332,0.322,6,-15.384,0.0303,0.604,0.0183,0.22,0.392,84.832,"1958",NA,NA
27498,"Úgy Szállj",11,245213,"['Splash']","['14wyuvNyaxnhEWqN4ltuzC']",0.693,0.917,9,-5.086,0.0357,0.0296,0.0889,0.283,0.681,137.974,"1999",NA,NA
14474,"Aşk Kitabı",46,248973,"['Nilüfer', 'Hayko Cepkin']","['3iVIrcJmrV7GawrxVWsBUF', '3hzijSzD6IwOV4SY2SiWQp']",0.408,0.588,8,-7.515,0.0568,0.248,0,0.106,0.114,159.945,"2011","01","31"
10279,"The More I See You",8,171853,"['Dick Haymes']","['3BiJGZsyX9sJchTqcSA7Su']",0.222,0.147,0,-13.288,0.0323,0.729,0.0111,0.107,0.134,174.149,"1955","12","28"
19883,"I And I Survive (Slavery Days)",38,234413,"['Burning Spear']","['6qaKS0nzGP4hfjl4aFZmEU']",0.773,0.284,7,-14.761,0.0775,0.000261,0.902,0.307,0.628,141.451,"1976","04","23"
6271,"歡顏",23,227000,"['Chyi Yu']","['5E94Yc9O9D4N3oTr4SzJLx']",0.313,0.302,11,-10.441,0.0314,0.678,3.14e-06,0.147,0.176,111.04,"1994","05","18"
11245,"Pockej aspon chvili",11,150667,"['Chinaski']","['5zAfxm1qJy2tnVNhRcKbGo']",0.62,0.771,2,-8.263,0.039,0.109,0,0.134,0.858,105.628,"1995","01","01"
1655,"Goodbye",44,176435,"['Rybičky 48', 'Marek Ztraceny']","['40D2LUlV5SqxWG3ux2DhFe', '7s4NiavZ071gzNghPJVmUu']",0.731,0.857,0,-4.342,0.0286,0.0391,0,0.421,0.549,114.001,"2020","10","30"
4967,"Alla consolle - Mucha Cossa Radio",37,187220,"['Mimmo Amerelli']","['0Aj08ralianfwBZoOyTdwH']",0.728,0.909,4,-6.518,0.0341,0.00996,0.0503,0.222,0.78,135.003,"2009","12","07"
262,"It Amazes Me",26,259907,"['Blossom Dearie']","['5bWApG9Vdshhd1J50UnNf6']",0.407,0.0421,10,-25.51,0.036,0.923,1.09e-05,0.134,0.146,78.689,"1958","01","01"
21200,"Sabara Sabari Bani",0,193427,"['Banikantha Nimai Charan Harichandan']","['4hyD3NONWwZQpd2pgynXLY']",0.411,0.249,11,-12.019,0.0456,0.81,0,0.193,0.729,88.293,"1936","03","28"
352,"Sokak Lambası",59,252598,"['yirmi7']","['1vnJ4IgK3BOqkGQ38RqAvs']",0.464,0.624,9,-6.331,0.0402,0.498,0,0.0924,0.316,176.08,"2016","06","20"
27903,"Necrophiliac",41,226333,"['Slayer']","['1IQ2e1buppatiN1bxUVkrk']",0.331,0.936,10,-7.306,0.0677,0.00142,0.00678,0.349,0.247,106.147,"1985",NA,NA
21442,"Going Under",72,214947,"['Evanescence']","['5nGIFgo0shDenQYSE0Sn7c']",0.37,0.858,11,-4.885,0.0545,0.00815,2.12e-05,0.229,0.464,175.077,"2003","03","04"
15506,"You Put A Charge In My Life",44,251733,"['Brainstorm']","['6JPBUFrfF5w5whOPk2w0kp']",0.589,0.538,4,-12.369,0.0362,0.212,0,0.791,0.729,144.685,"1979",NA,NA
27829,"サ・トワ・マ・ミー",17,244827,"['RC Succession']","['1wpwIk5yi1Oy6zjjzF7ntw']",0.495,0.742,0,-6.041,0.0337,0.00157,0.00262,0.0961,0.491,145.593,"1988","08","15"
22599,"I'm Late",35,42760,"['Bill Thompson']","['5qUyUS9vNS4ei4hm7ysj8W']",0.743,0.413,0,-14.57,0.121,0.891,0.0351,0.485,0.864,85.959,"1997","01","01"
9090,"Two Deuces",2,176107,"['Louis Armstrong & His Hot Five']","['0t4VVR2T9Sb0z3NdDdEU6S']",0.713,0.207,5,-12.651,0.115,0.941,0.218,0.0621,0.47,83.828,"1925",NA,NA
24137,"Midnight Special",0,261413,"['The 1937 Flood']","['6vId2LK5gk2yvSkXFXKzBh']",0.571,0.447,0,-10.155,0.0727,0.745,0,0.206,0.746,110.986,"1937",NA,NA
21771,"Negue",23,238093,"['Maria Bethânia']","['3f5VCwd57gZsqMad28jyLV']",0.463,0.135,4,-20.726,0.0344,0.501,4.05e-06,0.3,0.295,86.43,"1978","01","01"
12762,"DIFFERENT",61,222769,"['WOODZ']","['6y9nlaoynxSvoTGY09Vdcy']",0.628,0.811,4,-4.26,0.0338,0.0223,0,0.0797,0.442,124.066,"2018","07","21"
25593,"ANDRÓMEDA",23,171476,"['WOS']","['5YCc6xS5Gpj3EkaYGdjyNK']",0.666,0.836,1,-5.067,0.123,0.239,0.000229,0.119,0.3,97.092,"2018","10","04"
3414,"Viešbutis",26,189675,"['Lilas ir Innomine']","['7EvvLZS0GP7XuNlWFFXpFR']",0.752,0.523,0,-5.574,0.176,0.07,4.09e-06,0.113,0.126,91.991,"2015","12","24"
1470,"Gosto do Prazer (feat. Gilberto Gil)",22,249173,"['A Cor Do Som', 'Gilberto Gil']","['0H8k2AiKxhmf33OalpJb53', '7oEkUINVIj1Nr3Wnj8tzqr']",0.519,0.917,0,-6.553,0.0468,0.124,2.94e-05,0.203,0.862,142.992,"1987","02","10"
28952,"Flowers",34,268027,"['The Emotions']","['64CuUOOirKmdAYLQSfaOyr']",0.711,0.369,1,-16.261,0.0471,0.703,0.00315,0.172,0.91,110.196,"1996",NA,NA
3591,"Requiem in D Minor, K. 626: 5. Sanctus - Live",39,127000,"['Wolfgang Amadeus Mozart', 'Berliner Philharmoniker', 'Claudio Abbado', 'Swedish Radio Choir', 'Kay Johannsen']","['4NJhFmfw43RLBLjQvxDuRS', '6uRJnvQ3f8whVnmeoecv5Z', '6HclTVD03WSY6GUpN16BkP', '1A9umzen6B9Shk2spCzR9y', '47YXE8kwtR1YCZ47SqsNXd']",0.372,0.391,2,-13.374,0.0322,0.949,0.821,0.176,0.359,89.519,"1999","01","01"
29516,"The Dreamer (Reprise)",1,141409,"['Olivia de Havilland', 'Spike Jones Orchestra', 'Ida Lupino', 'George Tobias']","['0zpV3pHLGSevrXxLbkrBCR', '2DARORV7ZNyKSKDTcdqWaB', '1ZAKxoZTyFUD7NokW3Cak3', '6KEZ8L3n20Qp8HAzMVoy5B']",0.625,0.796,8,-7.333,0.22,0.978,0,0.865,0.579,98.302,"1943","10","14"
26369,"Laughing - Live",28,216133,"['Crosby, Stills, Nash & Young']","['1CYsQCypByMVgnv17qsSbQ']",0.439,0.295,3,-13.524,0.0452,0.603,9e-04,0.935,0.206,153.373,"1971","04","07"
19777,"Hvorfor Ikke Mig",15,253173,"['Elmer']","['2clfvqAuuKp7PEhl6ZadTl']",0.67,0.651,1,-9.356,0.0426,0.237,0.23,0.0797,0.837,92.983,"1983",NA,NA
1882,"Madame George - Take 4",25,504387,"['Van Morrison']","['44NX2ffIYHr6D4n7RaZF7A']",0.493,0.123,7,-17.47,0.0317,0.791,3.75e-06,0.197,0.366,136.643,"1968","11","01"
7190,"La Candela Viva",33,258800,"['Totó La Momposina']","['26BL0aeVS96sje8JfCNfUk']",0.602,0.782,7,-9.05,0.16,0.681,1.2e-05,0.663,0.715,130.658,"1993",NA,NA
8609,"Gun",55,239907,"['Gil Scott-Heron']","['0kEfub5RzlZOB2zGomqVSU']",0.821,0.49,3,-10.909,0.0962,0.497,0.00775,0.294,0.96,105.022,"1981","03","01"
2810,"Vivi davvero",33,267200,"['Giorgia']","['0gm1lHoOXAdy5OB4AwFYRr']",0.727,0.773,2,-4.071,0.139,0.111,1.97e-06,0.78,0.551,119.964,"2002","06","12"
15266,"Rainy Day",28,162267,"['Shuggie Otis']","['4YHtIE7FI8ITfekzzN5Jpl']",0.638,0.16,11,-16.891,0.0268,0.927,0.893,0.106,0.126,93.599,"1974",NA,NA
28343,"Suite bergamasque: Suite bergamasque: III. Clair de lune. Andante très expressif",63,279160,"['Claude Debussy', 'Alain Planes']","['1Uff91EOsvd99rtAupatMP', '2T5bM1nb5fZVw5Bm851HNh']",0.343,0.0252,1,-27.013,0.0488,0.993,0.932,0.0454,0.0395,67.207,"2007","07","31"
7061,"My Forbidden Lover - 2018 Remaster",33,274960,"['CHIC']","['0Xf8oDAJYd2D0k3NLI19OV']",0.814,0.819,0,-12.712,0.0587,0.143,0,0.298,0.807,108.338,"1979","07","30"
4884,"Always with Me",55,215427,"['Yumi Kimura']","['6GwGjApO5BIdafJUMazVN3']",0.436,0.0438,5,-19.577,0.0527,0.993,0,0.0842,0.688,144.532,"2001","07","18"
5715,"Double Talk",14,335091,"['The McGhee-Navarro Boptet']","['3SKIoavAi1tyrXiIWIsydf']",0.528,0.607,7,-8.538,0.0392,0.778,0.0593,0.126,0.87,114.094,"1951","01","01"
8063,"Facing Love",18,226533,"['Soulsister']","['051LEaPnq5bbqCtEEowPgZ']",0.642,0.776,2,-10.221,0.0269,0.0108,0.000846,0.414,0.921,96.802,"1990",NA,NA
29814,"Knödeldrahner",0,100387,"['Tiroler Landestrachtenverband']","['6RhfGb9FMF8W7U4TWvX1f1']",0.735,0.112,5,-12.932,0.545,0.89,0.335,0.0704,0.821,124.474,"1940","01","01"
2942,"E For Extinction",44,231960,"['Thousand Foot Krutch']","['6GfiCQDFYANz5wUkSmb3Dr']",0.597,0.914,9,-3.588,0.0397,0.00367,0,0.0853,0.513,115.047,"2009",NA,NA
5768,"FTP",9,295761,"['Warface']","['1wuQQfTDZhgNb4GJyhThUs']",0.517,0.95,7,-2.474,0.291,0.0242,6.71e-05,0.898,0.264,152.988,"2014","12","12"
14991,"Gulacha Ganpati",7,235921,"['Asha Bhosle', 'Vasantrao Deshpande']","['5as8A4G47Ohu9NSWs3Je8U', '09smRvEwonFPNjNBuidYYL']",0.466,0.112,0,-15.594,0.0924,0.994,0.848,0.135,0.497,93.33,"1953","12","31"
1170,"Soñador",46,253022,"['David Olivarez']","['41WfhF5UfpKXMpkkCXbeCm']",0.725,0.606,7,-9.514,0.0276,0.0775,0.000105,0.169,0.968,94.83,"1995","08","29"
25944,"Lafügüzaf",53,225182,"['Gökhan Türkmen']","['4uGB0nZ5d1iCXS3sHR3pzm']",0.488,0.447,10,-10.399,0.0415,0.264,5.61e-06,0.156,0.263,141.703,"2018","02","16"
21926,"Al Son De Los Cueros",38,246320,"['Sonora Carruseles']","['34qU0b0yRjEzRJtknerEDS']",0.658,0.947,2,-7.93,0.0388,0.417,0.339,0.607,0.648,105.371,"2007","06","10"
14268,"Shine",16,257360,"['Years & Years']","['5vBSrE1xujD2FXYRarbAXc']",0.661,0.672,1,-7.341,0.0352,0.195,0,0.0982,0.488,108.006,"2016","02","26"
3572,"You And The Night And The Music",21,440667,"['Bill Evans', 'Philly Joe Jones', 'Paul Chambers']","['4jXfFzeP66Zy67HM2mvIIF', '4WhH68K75YKSAwHAqWFpi1', '0M1UOBJZ9tcKJbrbnVlHZG']",0.542,0.226,0,-18.557,0.0688,0.88,0.138,0.31,0.497,80.698,"1975",NA,NA
14131,"Io Ti Avro'",32,190333,"['Mauro Nardi']","['2RpxY4oMWVZA3MJgF8VYgE']",0.576,0.714,3,-10.415,0.0357,0.398,0,0.477,0.906,146.942,"2004",NA,NA
29850,"為了愛夢一生",12,251067,"['音樂磁場']","['6tIE2F7mAqJdXOjbboUR6n']",0.589,0.329,4,-13.065,0.0249,0.949,0.17,0.355,0.428,91.199,"1991","03","01"
13942,"Everybody Loves a Winner",18,172133,"['William Bell']","['0mFoqJiNDtYntypvy6roGR']",0.291,0.107,1,-17.798,0.0314,0.832,1.17e-05,0.123,0.449,77.962,"1967",NA,NA
22646,"I Wish I Had You - Take 2",7,168800,"['Billie Holiday']","['1YzCsTRb22dQkh9lghPIrp']",0.638,0.146,10,-15.832,0.0463,0.974,1.06e-05,0.274,0.426,104.924,"1937",NA,NA
25379,"God Gammal Rock And Roll",33,187093,"['New Jordal Swingers']","['7KVOshdFArnWzTvTmTjjWz']",0.681,0.779,9,-11.984,0.0407,0.117,0,0.172,0.965,127.847,"1993","01","01"
9409,"Roni",24,358333,"['Bobby Brown']","['62sPt3fswraiEPnKQpAbdE']",0.711,0.844,9,-7.771,0.039,0.0142,4.2e-05,0.099,0.919,146.706,"1988","06","20"
8034,"ไม่อยู่ในชีวิตแต่อยู่ในหัวใจ",52,258750,"['Lula']","['6Gymwy9eHYItH2v7MYPRjB']",0.634,0.48,9,-9.913,0.0472,0.381,4.76e-05,0.111,0.275,128.046,"2018","09","25"
24286,"005 - Das Phantom auf dem Feuerstuhl - Teil 02",32,89320,"['TKKG Retro-Archiv']","['0i38tQX5j4gZ0KS3eCMoIl']",0.7,0.704,11,-8.53,0.928,0.538,0,0.656,0.464,106.444,"1981","07","01"
21969,"Maybe Baby",51,122600,"['Buddy Holly & The Crickets']","['15jBNfRUPUgdZOTSaNoF5l']",0.607,0.477,9,-12.904,0.0333,0.708,0,0.253,0.887,136.614,"1957","11","27"
24275,"Blue Reefer Blues",0,187059,"['Richard M. Jones']","['6q9sbVwxiKGeoVXlZwLg3y']",0.748,0.49,0,-7.476,0.124,0.903,0.868,0.0619,0.759,110.578,"1929",NA,NA
17973,"אינתה עומרי",21,295427,"['Zehava Ben']","['1ZiRuouid1bUvYXpEVaouj']",0.384,0.45,5,-5.916,0.0327,0.754,0,0.43,0.361,129.686,"1996","01","01"
6957,"White Christmas",31,182707,"['Otis Redding']","['60df5JBRRPcnSpsIMxxwQm']",0.65,0.227,4,-13.453,0.0284,0.508,6.45e-05,0.219,0.537,96.09,"1968",NA,NA
22225,"Yulquen",34,397000,"['Autechre']","['6WH1V41LwGDGmlPUhSZLHO']",0.417,0.111,9,-31.491,0.0409,0.826,0.94,0.111,0.555,148.094,"1994","11","07"
2242,"Харакири",21,140519,"['Grazhdanskaya Oborona']","['7M6ERyNXeDalOonDdWWd6I']",0.184,0.361,7,-13.331,0.0323,0.00138,0.949,0.327,0.537,135.297,"1988","01","23"
12326,"Losing My Religion",45,268427,"['R.E.M.']","['4KWTAlx2RvbpseOGMEmROg']",0.666,0.855,9,-5.051,0.0295,0.179,1.2e-06,0.0987,0.803,125.639,"1991","03","12"
9764,"California Uber Alles",36,180533,"['Dead Kennedys']","['30U8fYtiNpeA5KH6H87QUV']",0.384,0.842,8,-8.803,0.103,0.533,0.000992,0.0437,0.62,101.043,"1980","01","01"
17814,"El Precio de Tu Engaño",41,277467,"['Super Quinteto']","['4ArkxyeBPg8alE9CcBf86X']",0.711,0.686,10,-3.445,0.0377,0.524,0,0.0808,0.856,88.532,"2012","05","08"
20586,"Between the Devil and the Deep Blue Sea",31,455827,"['Thelonious Monk']","['4PDpGtF16XpqvXxsrFwQnN']",0.462,0.174,8,-19.316,0.0659,0.974,0.873,0.162,0.236,84.083,"1967",NA,NA
19243,"I Say a Little Prayer",65,216773,"['Aretha Franklin']","['7nwUJBm0HE4ZxD3f5cy5ok']",0.59,0.355,9,-14.051,0.0352,0.48,0,0.0585,0.499,133.03,"2017","03","25"
24151,"2 Arabesques, L. 66: No. 1 in E Major (Orchestrated by M. Colombier)",11,252907,"['Claude Debussy', 'Branford Marsalis', 'Andrew Litton', 'English Chamber Orchestra']","['1Uff91EOsvd99rtAupatMP', '1gPY6jETlC02stpXOUmSBH', '6YVQX2N8puDVWKE1StJVqn', '2DO4p3CPDnInsJfg0jFfaF']",0.0944,0.0582,6,-21.513,0.042,0.985,0.928,0.0786,0.054,71.76,"1963",NA,NA
16422,"Við getum rokkað því til",3,237865,"['Sumargleðin']","['24ztOs88Lhvhs6hfkIkfzx']",0.668,0.901,4,-7.387,0.0879,0.45,0,0.313,0.967,148.51,"1984","01","01"
27433,"Hermosa Taquicardia",42,237467,"['Leiva']","['5Hsv8dUHHOdnn72q4XIVz7']",0.367,0.608,4,-4.547,0.0295,0.124,3.92e-06,0.131,0.549,156.593,"2014","01","31"
17085,"Chapter 6.7 - Król Maciuś Pierwszy",0,137600,"['Janusz Korczak']","['4hLtcEEpjCmBtTnDdzRV4J']",0.713,0.281,5,-18.696,0.935,0.82,0,0.166,0.901,128.527,"1923","12","27"
15123,"Tonto corazón",50,209693,"['Los Acosta']","['1sxekzjeHJaqkZbpaaGR9x']",0.6,0.889,11,-5.25,0.0283,0.01,2.2e-05,0.285,0.647,103.782,"2008","12","12"
9566,"Culpables",65,233930,"['Manuel Turizo']","['0tmwSHipWxN12fsoLcFU3B']",0.573,0.31,3,-11.134,0.296,0.94,5.65e-06,0.198,0.764,177.601,"2018","07","26"
7691,"Alegría Carnaval",21,212341,"['Dalmiro Cuellar']","['5fx2gAF0dCFWULwx4TwQS0']",0.819,0.634,2,-4.052,0.0687,0.67,3.21e-05,0.222,0.919,107.983,"2003","01","01"
1056,"思念總在分手後",21,198973,"['Fei Yu-ching']","['6aSJ9LaNaHOKiPchLDYGYl']",0.471,0.296,8,-11.544,0.0283,0.286,0.108,0.247,0.391,84.088,"1979","01","01"
16593,"Basin Street Blues",1,187960,"['Ella Fitzgerald']","['5V0MlUE1Bft0mbLlND7FJz']",0.452,0.0757,10,-14.093,0.0531,0.967,4.47e-06,0.188,0.306,65.245,"1950",NA,NA
29859,"La Vuelta",43,198740,"['Dowba Montana']","['39FKVjqhZLz4E1iG77d5AO']",0.72,0.529,4,-7.448,0.346,0.485,0,0.356,0.379,156.992,"2019","12","09"
1391,"Piénsalo",14,156573,"['Raphael']","['796OSRuB0E9Hq55uTFL9U8']",0.414,0.532,9,-7.395,0.0616,0.803,0,0.319,0.569,86.226,"1967","12","23"
9800,"Fina Ropa Blanca",44,316040,"['Luis Alberto Spinetta']","['1MuQ2m2tg7naeRGAOxYZer']",0.735,0.476,5,-8.537,0.029,0.0983,0.0138,0.239,0.39,89.189,"1989","07","04"
25152,"Hoy me dio por ser honesto (con Antonio Vega)",36,239267,"['El Arrebato', 'Antonio Vega']","['2dJyJptNE5bMmbN6z08iNJ', '0r4YtlmJPQk1xhiVKHuPeF']",0.649,0.663,6,-4.462,0.0446,0.533,0,0.1,0.316,140.876,"2006","09","15"
7319,"En Tanto y en Cuanto",46,176286,"['El Kuelgue']","['6jRUKVZllu1wtgXHbqvUmT']",0.716,0.284,6,-15.31,0.114,0.799,2.24e-06,0.315,0.517,105.409,"2015","10","23"
14912,"Homeward Bound",6,177067,"['Jermaine Jackson']","['1VDurPMbOKrNU8mcMP4X1P']",0.511,0.452,2,-13.826,0.127,0.702,5.63e-06,0.302,0.518,82.702,"1972","01","01"
28855,"Gloria",66,295067,"['Laura Branigan']","['4463nfFMmK1cwAWBQDwT5e']",0.775,0.866,9,-3.598,0.0295,0.135,0.0376,0.152,0.875,131.338,"1995","06","06"
2766,"Comme un million de gens",38,106919,"['Claude Dubois']","['4rGzQTq5qCKLme91gDHBeh']",0.509,0.319,0,-8.863,0.0397,0.98,0,0.119,0.336,77.093,"2010","02","08"
29493,"Squale (feat. Chich)",54,234373,"[""Jok'air"", 'Chich']","['2kIs76sEGiulKeqetZq6ua', '66t9jFMMHlihDiM2urzKHs']",0.703,0.495,6,-6.356,0.0584,0.252,0,0.124,0.449,117.068,"2017","02","24"
29641,"Schtroumpfs parade",19,171691,"['Dorothée', 'Les Schtroumpfs']","['7kZrDJdqo62iZD6B2UEu7D', '0Oj6nohL7reTVrQszd7RsR']",0.854,0.61,9,-7.868,0.0531,0.767,0,0.277,0.947,124.158,"1984","07","06"
13421,"Pauvres diables",36,178000,"['Julio Iglesias']","['4etuCZVdP8yiNPn4xf0ie5']",0.637,0.573,7,-14.332,0.0894,0.486,0,0.433,0.573,96.175,"1979","08","10"
26782,"Moonday Live 1987",6,252667,"['Andreas Vollenweider']","['7MynOMOTsGz8NFcPUImWAp']",0.707,0.59,6,-7.97,0.0296,0.623,0.0262,0.394,0.224,109.339,"2009","11","11"
14934,"You're My Past, Present And Future",0,165627,"['Richard Himber and his Orchestra', 'Joey Nash']","['3Rj3lY5R1BIFD3527AlLSN', '66gBsg5HOi1aavC6IyT2ha']",0.33,0.225,6,-12.553,0.043,0.982,0.000567,0.125,0.322,120.237,"1934","07","01"
7466,"Pebeta Canyengue - Remasterizado",0,126907,"['Ignacio Corsini']","['5LiOoJbxVSAMkBS2fUm3X2']",0.524,0.213,6,-19.078,0.0803,0.986,1.47e-05,0.182,0.794,61.649,"1927","05","14"
27605,"Sebben, crudele (From ""La Costanza in amor vince l'inganno"") - Voice",1,168933,"['Antonio Caldara', 'Richard Tucker']","['5K2RzBcPJRkr7qrYwSQdH8', '6BRN7IxoTswNo5rYYZsQvF']",0.308,0.289,7,-10.456,0.0335,0.99,0.00211,0.116,0.265,95.709,"1950",NA,NA
