"iid","vid"
"62362_20180501","103145"
"66363_20161129","103154"
"273_20171002","103149"
"1788_20170124","103154"
"95023_20180510","103136"
"82388_20180416","103150"
"5908_20170314","103147"
"67359_20190430","103109"
"90568_20180605","103133"
"83995_20180503","103119"
"62532_20180320","103120"
"1193_20180206","103144"
"91979_20180615","103120"
"3557_20190118","103161"
"62889_20170124","103139"
"90604_20180424","103124"
"4777_20180607","103149"
"94555_20190509","103120"
"18310_20170511","103139"
"84469_20180612","103124"
"4754_20170816","103149"
"82429_20180622","103149"
"6948_20180503","103120"
"95628_20180501","103103"
"273_20171002","103133"
"25301_20161221","103159"
"58718_20170420","103154"
"6432_20161205","103154"
"3623_20170914","103144"
"37658_20180612","103120"
"208_20181030","103157"
"68430_20161108","103119"
"27472_20180613","103144"
"85317_20170603","103150"
"78184_20180611","103142"
"63169_20161230","103124"
"82228_20180424","103114"
"38485_20170830","103133"
"89141_20180626","103119"
"3345_20180412","103150"
"1337_20171030","103124"
"94641_20180326","103120"
"75738_20190521","103129"
"81602_20180406","103149"
"66961_20180416","103119"
"77252_20180424","103148"
"999_20180123","103142"
"67567_20180228","103124"
"6718_20170620","103131"
"38929_20161221","103154"
"64416_20190117","103142"
"94394_20180705","103120"
"91853_20180508","103133"
"1674_20170628","103124"
"61823_20171103","103144"
"82656_20180720","103148"
"2778_20180807","103138"
"68131_20190212","103144"
"589_20161128","103120"
"3280_20180129","103116"
"9155_20161006","103124"
"93428_20180328","103105"
"39810_20180614","103138"
"61285_20170420","103144"
"68352_20161114","103131"
"386_20190117","103143"
"1339_20161221","103156"
"84668_20180518","103119"
"91874_20180510","103154"
"7786_20161018","103162"
"82933_20180326","103162"
"69792_20161021","103103"
"82228_20180424","103105"
"39693_20170718","103149"
"94394_20180705","103162"
"18310_20170511","103109"
"77714_20180620","103120"
"2156_20171121","103139"
"61056_20190301","103144"
"86116_20180323","103145"
"1932_20181031","103109"
"542_20161006","103154"
"496_20190513","103142"
"86386_20180430","103102"
"40217_20170324","103131"
"2646_20180503","103142"
"95853_20180615","103120"
"68831_20171114","103139"
"5897_20181025","103144"
"83474_20180518","103119"
"61861_20171214","103105"
"94182_20190418","103105"
"1300_20190523","103116"
"97549_20190510","103139"
"2684_20180327","103161"
"315_20180723","103119"
"89599_20180420","103153"
"83134_20180504","103144"
"68696_20170823","103161"
"79053_20180724","103150"
"2519_20161129","103133"
"65692_20180426","103154"
"5257_20180925","103102"
"94696_20180326","103149"
"94605_20180531","103149"
"88675_20180529","103157"
"2002_20171227","103156"
"23068_20180531","103131"
"88675_20180529","103149"
"66992_20161005","103103"
"69759_20180305","103133"
"509_20180314","103142"
"63755_20180717","103156"
"4762_20171010","103120"
"442_20170411","103109"
"66534_20171018","103148"
"82656_20180720","103154"
"87511_20190515","103154"
"70019_20190515","103105"
"82089_20180416","103131"
"68753_20171012","103133"
"61612_20180614","103157"
"85500_20180801","103120"
"36473_20171109","103144"
"82388_20180416","103120"
"70970_20181129","103154"
"90238_20180326","103156"
"89909_20180509","103120"
"84858_20180705","103105"
"95375_20180601","103144"
"68773_20190116","103161"
"77564_20180710","103119"
"17750_20180108","103149"
"905_20190415","103114"
"59141_20171116","103144"
"4650_20190402","103161"
"3102_20180605","103118"
"39665_20170728","103149"
"91451_20180726","103105"
"435_20180410","103129"
"40144_20170419","103114"
"38072_20170803","103103"
"37060_20181024","103147"
"3285_20161005","103145"
"2778_20180807","103124"
"5915_20171101","103160"
"985_20170810","103154"
"61500_20171129","103124"
"2893_20180523","103120"
"33710_20180301","103161"
"70210_20180208","103157"
"86670_20180619","103139"
"68360_20170301","103142"
"88488_20180430","103132"
"3482_20170407","103103"
"91561_20180730","103109"
"77714_20180620","103133"
"61351_20180108","103132"
"1347_20190507","103161"
"70281_20180501","103114"
"82259_20180524","103158"
"62710_20190517","103129"
"77642_20180419","103131"
"76733_20190510","103119"
"80524_20180602","103162"
"26343_20180731","103161"
"279_20171010","103147"
"4708_20171215","103120"
"4621_20170628","103124"
"64496_20190319","103129"
"2596_20170913","103119"
"4412_20190425","103119"
"96571_20180802","103149"
"93900_20180706","103131"
"1674_20161021","103109"
"60210_20161129","103149"
"758_20171212","103120"
"32578_20171018","103145"
"78275_20180330","103139"
"79756_20180327","103149"
"2136_20171030","103138"
"438_20181218","103114"
"69403_20170918","103144"
"5970_20180223","103144"
"35771_20171211","103149"
"87482_20180801","103142"
"81103_20180716","103144"
"77564_20180710","103138"
"69244_20170816","103138"
"65676_20180829","103124"
"792_20161017","103120"
"82231_20180803","103103"
"7663_20170104","103139"
"65896_20190509","103120"
"86150_20180525","103177"
"38798_20180807","103152"
"87932_20180517","103156"
"89335_20180426","103156"
"88302_20180604","103114"
"80669_20180419","103119"
"89663_20180725","103145"
"80763_20180425","103120"
"2063_20180731","103133"
"38485_20170830","103124"
"70282_20180406","103161"
"65824_20190430","103154"
"5961_20170322","103116"
"60354_20171027","103139"
"67489_20170420","103154"
"86590_20180716","103149"
"83804_20180508","103124"
"69489_20190301","103132"
"2739_20181107","103119"
"4803_20181204","103113"
"13831_20190425","103149"
"85697_20180703","103144"
"68407_20180628","103149"
"39396_20171206","103119"
"3006_20171026","103120"
"88792_20180709","103118"
"79025_20180503","103118"
"95232_20180326","103120"
"3091_20190408","103124"
"66515_20190508","103119"
"2542_20171208","103114"
"37688_20180510","103154"
"62069_20180919","103142"
"1362_20170511","103161"
"4614_20190521","103145"
"38808_20170711","103157"
"86150_20180525","103119"
"75448_20180711","103120"
"82089_20180416","103119"
"83633_20180503","103144"
"83990_20180403","103142"
"5859_20181022","103105"
"71510_20171026","103103"
"83572_20180515","103103"
"79851_20180503","103154"
"19357_20180116","103129"
"9684_20190416","103142"
"70780_20180410","103150"
"33916_20171114","103133"
"6768_20180907","103114"
"21429_20170804","103154"
"709_20170927","103120"
"91849_20180724","103150"
"66685_20171113","103131"
"13831_20190425","103103"
"236_20161017","103156"
"87714_20180502","103114"
"61915_20161103","103110"
"4037_20170505","103156"
"438_20181218","103119"
"71380_20161018","103120"
"86658_20180702","103156"
"2263_20180514","103139"
"85397_20180507","103139"
"65383_20161107","103145"
"80313_20180502","103120"
"17779_20190430","103155"
"4774_20180213","103103"
"239_20171207","103133"
"87778_20180712","103133"
"68944_20170502","103150"
"94637_20180326","103145"
"35106_20170223","103156"
"74973_20180425","103142"
"14285_20161227","103133"
"67067_20180618","103133"
"86587_20180611","103116"
"3834_20170209","103119"
"1598_20170417","103123"
"31568_20190227","103132"
"89141_20180626","103142"
"35702_20161122","103120"
"7747_20161210","103124"
"77168_20180510","103120"
"89130_20180604","103124"
"69324_20170403","103119"
"36840_20171207","103119"
"13753_20190103","103124"
"89130_20180604","103119"
"80798_20180419","103114"
"87951_20180514","103139"
"67063_20190517","103124"
"999_20180924","103133"
"69069_20180430","103145"
"67043_20170906","103109"
"59651_20190128","103147"
"7645_20180206","103124"
"89599_20190521","103148"
"86670_20180619","103119"
"81103_20180716","103139"
"79430_20180403","103142"
"3444_20190529","103120"
"36277_20181106","103157"
"26025_20181010","103154"
"89497_20180622","103142"
"81342_20180414","103133"
"96634_20190502","103119"
"64076_20161205","103154"
"11304_20180116","103142"
"3796_20170417","103148"
"7645_20181023","103139"
"94604_20190418","103144"
"1124_20171121","103150"
"79528_20180711","103139"
"77645_20180413","103131"
"17570_20180514","103149"
"2337_20180515","103142"
"87440_20180504","103161"
"3394_20180423","103138"
"79345_20180424","103108"
"39667_20170308","103148"
"1332_20180524","103124"
"61669_20170915","103162"
"88303_20180426","103114"
"3409_20190128","103154"
"2755_20180816","103144"
"67923_20170126","103143"
"318_20171116","103161"
"60484_20181101","103144"
"57755_20180425","103144"
"92995_20180531","103109"
"12970_20180928","103154"
"6729_20171117","103144"
"18514_20161018","103131"
"768_20170124","103120"
"63757_20180108","103112"
"67871_20190313","103157"
"792_20170724","103120"
"79970_20180330","103149"
"5760_20161109","103109"
"13623_20190110","103109"
"68430_20180613","103133"
"32671_20190415","103154"
"33527_20190108","103154"
"591_20181211","103142"
"90217_20180605","103109"
"69041_20171206","103103"
"69207_20190523","103124"
"81886_20180418","103131"
"1579_20170113","103119"
"741_20180222","103121"
"82354_20180510","103156"
"93197_20180731","103105"
"68895_20170908","103157"
"94388_20180531","103114"
"58675_20171128","103149"
"89687_20180522","103120"
"431_20180417","103138"
"90929_20180627","103129"
"3738_20180808","103144"
"1496_20170616","103109"
"63084_20180607","103102"
"81886_20180418","103150"
"35464_20180111","103114"
"4643_20180109","103119"
"64484_20171027","103150"
"1963_20171101","103144"
"69606_20180619","103120"
"87258_20180611","103154"
"67448_20190418","103154"
"81680_20180613","103133"
"77901_20180416","103119"
"85683_20190521","103120"
"2684_20190107","103145"
"94972_20180326","103120"
"86658_20180702","103119"
"62765_20161116","103142"
"5258_20180503","103157"
"77623_20180605","103103"
"792_20180123","103154"
"81033_20180416","103142"
"68944_20170421","103120"
"3262_20180507","103118"
"77484_20180329","103149"
"5760_20180510","103131"
"83633_20180503","103109"
"68832_20170814","103103"
"87440_20180504","103132"
"10373_20181120","103156"
"86301_20180511","103145"
"64843_20180522","103144"
"91044_20180620","103149"
"82009_20180622","103147"
"5096_20170203","103145"
"37115_20181010","103120"
"4963_20171031","103129"
"83799_20180530","103120"
"79563_20180718","103120"
"88554_20180510","103105"
"2749_20190228","103107"
"628_20161130","103124"
"2759_20190424","103144"
"83553_20190521","103120"
"580_20190415","103149"
"86718_20180522","103144"
"4874_20180306","103116"
"2922_20161216","103120"
"78184_20180611","103154"
"32578_20190503","103129"
"71366_20180405","103131"
"90331_20190425","103144"
"68130_20180523","103154"
"3016_20171213","103154"
"68045_20181025","103149"
"1065_20170906","103133"
"36014_20180227","103154"
"36614_20180725","103103"
"1598_20190315","103144"
"2692_20170322","103139"
"2336_20170825","103145"
"78019_20180530","103104"
"7772_20161222","103144"
"38580_20170419","103145"
"1830_20170620","103154"
"670_20181009","103114"
"88119_20180522","103124"
"80643_20180416","103143"
"36473_20171109","103129"
"65350_20170307","103129"
"2638_20161129","103119"
"2684_20161216","103120"
"1350_20170105","103144"
"442_20170411","103147"
"71286_20190410","103114"
"5797_20170209","103120"
"1568_20170208","103149"
"90192_20180409","103133"
"69737_20180801","103156"
"84856_20180420","103157"
"66637_20161130","103131"
"68403_20170524","103133"
"1125_20170816","103154"
"69110_20180424","103124"
"70797_20180424","103138"
"93822_20180417","103133"
"85397_20180507","103157"
"68353_20190221","103154"
"74374_20180411","103139"
"58673_20171206","103133"
"63447_20161122","103121"
"18577_20161213","103131"
"81409_20190521","103124"
"39810_20190226","103147"
"4894_20161024","103112"
"64008_20161230","103119"
"92568_20180613","103150"
"92611_20180712","103144"
"87258_20180611","103149"
"71310_20181203","103149"
"27949_20180910","103144"
"64346_20180615","103144"
"94695_20180425","103161"
"5194_20180501","103133"
"2766_20161014","103149"
"90672_20180320","103161"
"480_20171016","103107"
"7856_20161207","103154"
"74453_20180606","103154"
"5297_20190122","103105"
"22304_20170313","103120"
"66961_20170724","103131"
"85295_20180627","103119"
"90520_20180626","103103"
"3331_20181015","103116"
"69621_20181227","103138"
"7537_20180709","103150"
"34186_20170628","103119"
"3414_20170926","103154"
"1347_20190507","103120"
"74374_20180411","103154"
"81077_20180518","103144"
"89453_20180518","103131"
"95496_20180510","103149"
"89909_20180509","103124"
"1571_20180613","103144"
"5096_20180206","103154"
"4729_20171024","103142"
"9444_20180316","103133"
"62900_20161017","103129"
"90813_20180416","103154"
"17647_20180330","103120"
"63169_20161230","103103"
"71563_20190410","103154"
"7761_20190319","103144"
"67448_20170126","103132"
"315_20180723","103133"
"2649_20180409","103124"
"10373_20180612","103175"
"726_20180522","103139"
"90801_20180320","103142"
"3373_20170223","103154"
"62632_20170111","103124"
"4801_20171030","103139"
"95363_20180515","103144"
"60550_20170224","103156"
"76909_20180501","103133"
"69282_20180417","103132"
"84582_20180417","103150"
"33865_20170112","103162"
"1702_20171130","103124"
"2841_20180809","103124"
"33700_20171018","103131"
"62560_20180228","103120"
"68294_20171128","103103"
"37731_20190314","103161"
"82950_20180420","103124"
"2156_20171121","103120"
"64466_20180208","103154"
"63755_20171024","103131"
"16424_20180208","103134"
"2601_20190118","103145"
"1700_20190128","103142"
"65531_20190122","103154"
"91874_20180510","103157"
"92049_20180619","103150"
"60933_20161019","103143"
"16329_20190110","103114"
"3895_20180313","103145"
"38106_20190314","103105"
"2836_20171005","103144"
"21807_20171030","103124"
"7216_20180501","103102"
"16349_20180227","103144"
"33851_20161018","103154"
"90015_20180725","103120"
"89751_20180330","103105"
"239_20181204","103131"
"69792_20161021","103139"
"92825_20180803","103129"
"3861_20161025","103144"
"18120_20180424","103139"
"90709_20180510","103124"
"90976_20180430","103131"
"90709_20180510","103119"
"34585_20190408","103124"
"9679_20180608","103149"
"3571_20190409","103133"
"71056_20190205","103161"
"86386_20180430","103144"
"89324_20180705","103139"
"5880_20180214","103154"
"1926_20190503","103152"
"81187_20180731","103105"
"34726_20190429","103149"
"92459_20180530","103131"
"5950_20170228","103109"
"4686_20170105","103124"
"61351_20180108","103144"
"95023_20180510","103128"
"81187_20171212","103142"
"83643_20180417","103119"
"69041_20190108","103109"
"88688_20180724","103120"
"86137_20180622","103148"
"94894_20180614","103118"
"86013_20180418","103154"
"5854_20190226","103129"
"155_20170227","103154"
"62784_20180419","103142"
"79206_20180604","103133"
"1571_20180613","103157"
"3929_20180423","103103"
"59638_20170626","103139"
"1231_20171031","103103"
"34665_20180612","103139"
"2941_20190509","103109"
"3267_20180510","103154"
"72132_20180731","103142"
"85169_20180430","103109"
"3643_20190308","103154"
"7635_20180411","103177"
"7055_20171113","103131"
"93182_20190530","103139"
"5144_20170601","103150"
"5889_20170207","103154"
"59215_20181126","103150"
"1263_20171201","103162"
"3029_20180426","103133"
"86423_20190529","103124"
"93993_20180511","103119"
"7276_20180323","103139"
"82869_20180710","103133"
"2144_20171212","103161"
"72171_20180403","103145"
