"iid","date","score","type"
"96815_20180718","07/18/2018 12:00:00 AM","-1","New Ownership"
"96824_20180803","08/03/2018 12:00:00 AM","-1","Non-inspection site visit"
"96824_20181022","10/22/2018 12:00:00 AM","-1","New Ownership"
"96824_20190117","01/17/2019 12:00:00 AM","92","Routine - Unscheduled"
"96825_20180723","07/23/2018 12:00:00 AM","-1","New Ownership"
"96825_20181015","10/15/2018 12:00:00 AM","-1","New Ownership - Followup"
"96825_20181114","11/14/2018 12:00:00 AM","96","Routine - Unscheduled"
"96825_20190501","05/01/2019 12:00:00 AM","90","Routine - Unscheduled"
"96845_20180726","07/26/2018 12:00:00 AM","90","Routine - Unscheduled"
"96845_20180924","09/24/2018 12:00:00 AM","-1","New Ownership - Followup"
"96845_20190730","07/30/2019 12:00:00 AM","96","Routine - Unscheduled"
"9684_20170227","02/27/2017 12:00:00 AM","-1","Complaint"
"9684_20170327","03/27/2017 12:00:00 AM","90","Routine - Unscheduled"
"9684_20171025","10/25/2017 12:00:00 AM","82","Routine - Unscheduled"
"9684_20171101","11/01/2017 12:00:00 AM","-1","Reinspection/Followup"
"9684_20171115","11/15/2017 12:00:00 AM","-1","Reinspection/Followup"
"9684_20180418","04/18/2018 12:00:00 AM","85","Routine - Unscheduled"
"9684_20180426","04/26/2018 12:00:00 AM","-1","Reinspection/Followup"
"9684_20190416","04/16/2019 12:00:00 AM","94","Routine - Unscheduled"
"96864_20180807","08/07/2018 12:00:00 AM","-1","New Ownership"
"96864_20180829","08/29/2018 12:00:00 AM","91","Routine - Unscheduled"
"96873_20180807","08/07/2018 12:00:00 AM","-1","New Ownership"
"96873_20190131","01/31/2019 12:00:00 AM","83","Routine - Unscheduled"
"96873_20190508","05/08/2019 12:00:00 AM","90","Routine - Unscheduled"
"96909_20190220","02/20/2019 12:00:00 AM","-1","Non-inspection site visit"
"96909_20190221","02/21/2019 12:00:00 AM","96","Routine - Unscheduled"
"96909_20190828","08/28/2019 12:00:00 AM","100","Routine - Unscheduled"
"96913_20180727","07/27/2018 12:00:00 AM","-1","New Ownership"
"96913_20180921","09/21/2018 12:00:00 AM","-1","Foodborne Illness Investigation"
"96913_20190115","01/15/2019 12:00:00 AM","96","Routine - Unscheduled"
"96913_20190715","07/15/2019 12:00:00 AM","94","Routine - Unscheduled"
"96914_20180713","07/13/2018 12:00:00 AM","-1","New Ownership"
"96914_20180904","09/04/2018 12:00:00 AM","-1","New Ownership - Followup"
"96916_20181005","10/05/2018 12:00:00 AM","-1","New Ownership"
"96916_20181102","11/02/2018 12:00:00 AM","98","Routine - Unscheduled"
"96916_20190325","03/25/2019 12:00:00 AM","-1","Structural Inspection"
"96936_20181016","10/16/2018 12:00:00 AM","-1","New Ownership"
"96936_20181128","11/28/2018 12:00:00 AM","-1","Reinspection/Followup"
"96936_20190821","08/21/2019 12:00:00 AM","90","Routine - Unscheduled"
"96938_20180801","08/01/2018 12:00:00 AM","-1","New Ownership"
"96938_20180822","08/22/2018 12:00:00 AM","92","Routine - Unscheduled"
"96939_20180831","08/31/2018 12:00:00 AM","-1","New Ownership"
"96939_20190313","03/13/2019 12:00:00 AM","96","Routine - Unscheduled"
"96946_20180924","09/24/2018 12:00:00 AM","-1","New Construction"
"96946_20190524","05/24/2019 12:00:00 AM","-1","New Construction"
"96946_20190614","06/14/2019 12:00:00 AM","-1","New Ownership"
"96996_20180823","08/23/2018 12:00:00 AM","-1","New Construction"
"96996_20181019","10/19/2018 12:00:00 AM","-1","New Ownership - Followup"
"97046_20190419","04/19/2019 12:00:00 AM","-1","New Construction"
"97046_20190429","04/29/2019 12:00:00 AM","-1","New Ownership"
"97046_20190627","06/27/2019 12:00:00 AM","100","Routine - Unscheduled"
"97047_20190419","04/19/2019 12:00:00 AM","-1","New Construction"
"97047_20190429","04/29/2019 12:00:00 AM","-1","New Ownership"
"97047_20190627","06/27/2019 12:00:00 AM","100","Routine - Unscheduled"
"97047_20190906","09/06/2019 12:00:00 AM","-1","Foodborne Illness Investigation"
"97048_20180712","07/12/2018 12:00:00 AM","-1","New Ownership"
"97048_20180723","07/23/2018 12:00:00 AM","-1","New Ownership - Followup"
"97048_20180809","08/09/2018 12:00:00 AM","92","Routine - Unscheduled"
"97048_20190717","07/17/2019 12:00:00 AM","90","Routine - Unscheduled"
"97048_20190725","07/25/2019 12:00:00 AM","-1","Reinspection/Followup"
"97062_20190419","04/19/2019 12:00:00 AM","-1","New Construction"
"97062_20190429","04/29/2019 12:00:00 AM","-1","New Ownership"
"97062_20190627","06/27/2019 12:00:00 AM","100","Routine - Unscheduled"
"97063_20190419","04/19/2019 12:00:00 AM","-1","New Construction"
"97063_20190429","04/29/2019 12:00:00 AM","-1","New Ownership"
"97063_20190627","06/27/2019 12:00:00 AM","96","Routine - Unscheduled"
"97064_20180731","07/31/2018 12:00:00 AM","100","Routine - Unscheduled"
"97064_20190517","05/17/2019 12:00:00 AM","100","Routine - Unscheduled"
"97064_20190911","09/11/2019 12:00:00 AM","100","Routine - Unscheduled"
"97065_20190207","02/07/2019 12:00:00 AM","-1","New Ownership"
"97065_20190712","07/12/2019 12:00:00 AM","93","Routine - Unscheduled"
"97078_20190117","01/17/2019 12:00:00 AM","-1","New Ownership"
"97078_20190221","02/21/2019 12:00:00 AM","92","Routine - Unscheduled"
"97078_20190222","02/22/2019 12:00:00 AM","-1","Non-inspection site visit"
"97079_20180917","09/17/2018 12:00:00 AM","-1","Routine - Scheduled"
"97079_20190307","03/07/2019 12:00:00 AM","-1","Non-inspection site visit"
"97080_20180719","07/19/2018 12:00:00 AM","-1","New Ownership"
"97080_20180821","08/21/2018 12:00:00 AM","-1","New Ownership - Followup"
"97082_20180831","08/31/2018 12:00:00 AM","-1","New Ownership"
"97082_20181213","12/13/2018 12:00:00 AM","94","Routine - Unscheduled"
"97082_20190325","03/25/2019 12:00:00 AM","-1","Structural Inspection"
"97102_20180806","08/06/2018 12:00:00 AM","-1","New Construction"
"97102_20190104","01/04/2019 12:00:00 AM","82","Routine - Unscheduled"
"97102_20190805","08/05/2019 12:00:00 AM","72","Routine - Unscheduled"
"97102_20190806","08/06/2019 12:00:00 AM","-1","Reinspection/Followup"
"97103_20180829","08/29/2018 12:00:00 AM","-1","New Ownership"
"97104_20180726","07/26/2018 12:00:00 AM","-1","New Ownership"
"97104_20180727","07/27/2018 12:00:00 AM","-1","New Ownership - Followup"
"97104_20180809","08/09/2018 12:00:00 AM","90","Routine - Unscheduled"
"97104_20180810","08/10/2018 12:00:00 AM","-1","Reinspection/Followup"
"97104_20190513","05/13/2019 12:00:00 AM","86","Routine - Unscheduled"
"97104_20190524","05/24/2019 12:00:00 AM","-1","Reinspection/Followup"
"97104_20190723","07/23/2019 12:00:00 AM","-1","Complaint"
"97105_20180725","07/25/2018 12:00:00 AM","-1","New Ownership"
"97105_20190102","01/02/2019 12:00:00 AM","-1","New Ownership"
"97105_20190110","01/10/2019 12:00:00 AM","-1","Reinspection/Followup"
"97105_20190221","02/21/2019 12:00:00 AM","-1","Reinspection/Followup"
"97105_20190424","04/24/2019 12:00:00 AM","-1","Complaint"
"97105_20190515","05/15/2019 12:00:00 AM","-1","New Ownership"
"97106_20181031","10/31/2018 12:00:00 AM","-1","New Ownership"
"97106_20181106","11/06/2018 12:00:00 AM","-1","New Ownership - Followup"
"97106_20181207","12/07/2018 12:00:00 AM","94","Routine - Unscheduled"
"9710_20190115","01/15/2019 12:00:00 AM","96","Routine - Unscheduled"
"97140_20190111","01/11/2019 12:00:00 AM","-1","New Ownership - Followup"
"97156_20180817","08/17/2018 12:00:00 AM","-1","New Construction"
"97156_20180907","09/07/2018 12:00:00 AM","100","Routine - Unscheduled"
"97156_20190515","05/15/2019 12:00:00 AM","100","Routine - Unscheduled"
"97157_20181109","11/09/2018 12:00:00 AM","-1","New Ownership"
"97189_20180725","07/25/2018 12:00:00 AM","92","Routine - Unscheduled"
"97189_20180803","08/03/2018 12:00:00 AM","-1","Reinspection/Followup"
"97189_20180914","09/14/2018 12:00:00 AM","-1","Reinspection/Followup"
"97189_20181003","10/03/2018 12:00:00 AM","-1","Reinspection/Followup"
"97189_20181010","10/10/2018 12:00:00 AM","-1","Reinspection/Followup"
"97189_20181019","10/19/2018 12:00:00 AM","-1","Reinspection/Followup"
"97189_20190219","02/19/2019 12:00:00 AM","92","Routine - Unscheduled"
"97190_20180914","09/14/2018 12:00:00 AM","-1","New Ownership"
"97190_20181126","11/26/2018 12:00:00 AM","-1","New Ownership - Followup"
"97190_20190314","03/14/2019 12:00:00 AM","93","Routine - Unscheduled"
"97190_20190321","03/21/2019 12:00:00 AM","-1","Reinspection/Followup"
"97191_20190607","06/07/2019 12:00:00 AM","-1","New Ownership"
"97192_20180924","09/24/2018 12:00:00 AM","-1","New Ownership"
"97192_20190926","09/26/2019 12:00:00 AM","100","Routine - Unscheduled"
"97199_20180925","09/25/2018 12:00:00 AM","-1","New Construction"
"97200_20180824","08/24/2018 12:00:00 AM","-1","New Ownership - Followup"
"97200_20181002","10/02/2018 12:00:00 AM","-1","Complaint"
"97200_20190123","01/23/2019 12:00:00 AM","86","Routine - Unscheduled"
"97200_20190206","02/06/2019 12:00:00 AM","-1","Reinspection/Followup"
"97218_20190104","01/04/2019 12:00:00 AM","-1","New Ownership"
"97218_20190107","01/07/2019 12:00:00 AM","-1","New Ownership - Followup"
"97218_20190415","04/15/2019 12:00:00 AM","89","Routine - Unscheduled"
"97219_20180827","08/27/2018 12:00:00 AM","-1","New Ownership"
"97219_20181002","10/02/2018 12:00:00 AM","-1","New Ownership - Followup"
"97219_20181106","11/06/2018 12:00:00 AM","88","Routine - Unscheduled"
"97219_20181113","11/13/2018 12:00:00 AM","-1","Reinspection/Followup"
"97219_20190508","05/08/2019 12:00:00 AM","83","Routine - Unscheduled"
"97219_20190515","05/15/2019 12:00:00 AM","-1","Reinspection/Followup"
"97219_20190528","05/28/2019 12:00:00 AM","-1","Reinspection/Followup"
"97237_20180803","08/03/2018 12:00:00 AM","-1","New Ownership"
"97237_20181026","10/26/2018 12:00:00 AM","-1","New Ownership - Followup"
"97237_20190515","05/15/2019 12:00:00 AM","92","Routine - Unscheduled"
"97237_20190614","06/14/2019 12:00:00 AM","-1","Reinspection/Followup"
"97238_20180803","08/03/2018 12:00:00 AM","-1","New Ownership"
"97238_20181026","10/26/2018 12:00:00 AM","-1","New Ownership - Followup"
"97238_20190228","02/28/2019 12:00:00 AM","92","Routine - Unscheduled"
"97252_20180928","09/28/2018 12:00:00 AM","-1","New Ownership"
"97252_20190206","02/06/2019 12:00:00 AM","-1","Complaint"
"97252_20190531","05/31/2019 12:00:00 AM","-1","Complaint"
"97259_20190219","02/19/2019 12:00:00 AM","-1","New Ownership"
"97259_20190506","05/06/2019 12:00:00 AM","80","Routine - Unscheduled"
"97261_20180817","08/17/2018 12:00:00 AM","-1","New Ownership"
"97261_20180829","08/29/2018 12:00:00 AM","-1","New Ownership - Followup"
"97261_20181031","10/31/2018 12:00:00 AM","88","Routine - Unscheduled"
"97261_20181109","11/09/2018 12:00:00 AM","-1","Reinspection/Followup"
"97261_20181130","11/30/2018 12:00:00 AM","-1","Reinspection/Followup"
"97277_20180816","08/16/2018 12:00:00 AM","85","Routine - Unscheduled"
"97277_20180913","09/13/2018 12:00:00 AM","-1","New Ownership"
"97277_20181101","11/01/2018 12:00:00 AM","-1","New Ownership"
"97277_20190617","06/17/2019 12:00:00 AM","85","Routine - Unscheduled"
"97277_20190625","06/25/2019 12:00:00 AM","-1","Reinspection/Followup"
"97277_20190808","08/08/2019 12:00:00 AM","-1","Complaint"
"97277_20190819","08/19/2019 12:00:00 AM","-1","Complaint Reinspection/Followup"
"97277_20190913","09/13/2019 12:00:00 AM","-1","Complaint Reinspection/Followup"
"97282_20180921","09/21/2018 12:00:00 AM","96","Routine - Unscheduled"
"97283_20180823","08/23/2018 12:00:00 AM","-1","New Ownership"
"97283_20180913","09/13/2018 12:00:00 AM","-1","New Ownership"
"97283_20190604","06/04/2019 12:00:00 AM","84","Routine - Unscheduled"
"97283_20190626","06/26/2019 12:00:00 AM","-1","New Ownership"
"97283_20190716","07/16/2019 12:00:00 AM","-1","New Ownership"
"97295_20180814","08/14/2018 12:00:00 AM","-1","New Ownership"
"97295_20181002","10/02/2018 12:00:00 AM","-1","New Ownership - Followup"
"97295_20181212","12/12/2018 12:00:00 AM","83","Routine - Unscheduled"
"97295_20190107","01/07/2019 12:00:00 AM","-1","Reinspection/Followup"
"97295_20190918","09/18/2019 12:00:00 AM","90","Routine - Unscheduled"
"97296_20180912","09/12/2018 12:00:00 AM","-1","New Ownership"
"97296_20181012","10/12/2018 12:00:00 AM","87","Routine - Unscheduled"
"97296_20181016","10/16/2018 12:00:00 AM","-1","Foodborne Illness Investigation"
"97296_20181106","11/06/2018 12:00:00 AM","-1","Complaint Reinspection/Followup"
"97296_20181206","12/06/2018 12:00:00 AM","-1","Complaint Reinspection/Followup"
"97296_20181213","12/13/2018 12:00:00 AM","-1","Complaint Reinspection/Followup"
"97296_20190423","04/23/2019 12:00:00 AM","94","Routine - Unscheduled"
"97297_20180817","08/17/2018 12:00:00 AM","-1","New Construction"
"97297_20180829","08/29/2018 12:00:00 AM","-1","Non-inspection site visit"
"97297_20180906","09/06/2018 12:00:00 AM","-1","Reinspection/Followup"
"97297_20190215","02/15/2019 12:00:00 AM","89","Routine - Unscheduled"
"97297_20190222","02/22/2019 12:00:00 AM","-1","Reinspection/Followup"
"972_20161109","11/09/2016 12:00:00 AM","83","Routine - Unscheduled"
"972_20161110","11/10/2016 12:00:00 AM","-1","Reinspection/Followup"
"972_20171114","11/14/2017 12:00:00 AM","90","Routine - Unscheduled"
"972_20190717","07/17/2019 12:00:00 AM","94","Routine - Unscheduled"
"97312_20180813","08/13/2018 12:00:00 AM","-1","New Ownership"
"97312_20181019","10/19/2018 12:00:00 AM","-1","New Ownership - Followup"
"97312_20181120","11/20/2018 12:00:00 AM","-1","New Ownership - Followup"
"97313_20181113","11/13/2018 12:00:00 AM","-1","New Construction"
"97313_20181119","11/19/2018 12:00:00 AM","-1","New Ownership - Followup"
"97313_20181206","12/06/2018 12:00:00 AM","85","Routine - Unscheduled"
"97313_20190610","06/10/2019 12:00:00 AM","87","Routine - Unscheduled"
"97313_20190624","06/24/2019 12:00:00 AM","-1","Reinspection/Followup"
"97321_20181105","11/05/2018 12:00:00 AM","-1","New Construction"
"97321_20190130","01/30/2019 12:00:00 AM","94","Routine - Unscheduled"
"97321_20190821","08/21/2019 12:00:00 AM","92","Routine - Unscheduled"
"97322_20180928","09/28/2018 12:00:00 AM","-1","New Construction"
"97322_20190102","01/02/2019 12:00:00 AM","90","Routine - Unscheduled"
"97322_20190110","01/10/2019 12:00:00 AM","-1","Reinspection/Followup"
"97333_20180831","08/31/2018 12:00:00 AM","-1","Non-inspection site visit"
"97333_20180912","09/12/2018 12:00:00 AM","-1","New Ownership"
"97333_20181109","11/09/2018 12:00:00 AM","-1","New Ownership - Followup"
"97336_20190108","01/08/2019 12:00:00 AM","-1","Non-inspection site visit"
"97336_20190128","01/28/2019 12:00:00 AM","-1","New Ownership"
"97336_20190307","03/07/2019 12:00:00 AM","-1","New Ownership - Followup"
"97337_20181119","11/19/2018 12:00:00 AM","-1","New Ownership"
"97338_20180814","08/14/2018 12:00:00 AM","-1","New Ownership"
"97356_20181106","11/06/2018 12:00:00 AM","-1","New Ownership"
"97356_20181113","11/13/2018 12:00:00 AM","-1","New Ownership - Followup"
"97356_20181120","11/20/2018 12:00:00 AM","-1","New Ownership - Followup"
"97356_20190214","02/14/2019 12:00:00 AM","88","Routine - Unscheduled"
"97356_20190823","08/23/2019 12:00:00 AM","70","Routine - Unscheduled"
"97356_20190827","08/27/2019 12:00:00 AM","-1","Reinspection/Followup"
"97356_20190903","09/03/2019 12:00:00 AM","-1","Reinspection/Followup"
"97358_20180817","08/17/2018 12:00:00 AM","-1","New Ownership"
"97358_20181005","10/05/2018 12:00:00 AM","-1","New Ownership - Followup"
"97358_20190312","03/12/2019 12:00:00 AM","96","Routine - Unscheduled"
"97359_20181002","10/02/2018 12:00:00 AM","-1","New Ownership"
"97359_20190124","01/24/2019 12:00:00 AM","100","Routine - Unscheduled"
"97359_20190820","08/20/2019 12:00:00 AM","-1","New Construction"
"97367_20181213","12/13/2018 12:00:00 AM","-1","New Ownership"
"97367_20190319","03/19/2019 12:00:00 AM","94","Routine - Unscheduled"
"97367_20190402","04/02/2019 12:00:00 AM","-1","Reinspection/Followup"
"97369_20180920","09/20/2018 12:00:00 AM","-1","New Ownership"
"97371_20180822","08/22/2018 12:00:00 AM","-1","New Ownership"
"97371_20181114","11/14/2018 12:00:00 AM","-1","New Ownership - Followup"
"97371_20190725","07/25/2019 12:00:00 AM","-1","Non-inspection site visit"
"97371_20190731","07/31/2019 12:00:00 AM","-1","Non-inspection site visit"
"97372_20181001","10/01/2018 12:00:00 AM","-1","New Ownership"
"97372_20181115","11/15/2018 12:00:00 AM","98","Routine - Unscheduled"
"97381_20180912","09/12/2018 12:00:00 AM","-1","New Ownership"
"97381_20180913","09/13/2018 12:00:00 AM","-1","New Ownership - Followup"
"97398_20181207","12/07/2018 12:00:00 AM","-1","New Ownership"
"97398_20190724","07/24/2019 12:00:00 AM","96","Routine - Unscheduled"
"97411_20181206","12/06/2018 12:00:00 AM","100","Routine - Unscheduled"
"97412_20180816","08/16/2018 12:00:00 AM","-1","New Ownership"
"97412_20180911","09/11/2018 12:00:00 AM","-1","New Ownership - Followup"
"97412_20181004","10/04/2018 12:00:00 AM","96","Routine - Unscheduled"
"97412_20191002","10/02/2019 12:00:00 AM","-1","Non-inspection site visit"
"97431_20190311","03/11/2019 12:00:00 AM","-1","New Ownership"
"97431_20190322","03/22/2019 12:00:00 AM","-1","New Ownership - Followup"
"97431_20190503","05/03/2019 12:00:00 AM","100","Routine - Unscheduled"
"97432_20181206","12/06/2018 12:00:00 AM","-1","Complaint"
"97432_20190206","02/06/2019 12:00:00 AM","-1","New Ownership"
"97432_20190506","05/06/2019 12:00:00 AM","84","Routine - Unscheduled"
"9745_20170309","03/09/2017 12:00:00 AM","98","Routine - Unscheduled"
"9745_20170328","03/28/2017 12:00:00 AM","-1","Complaint"
"9745_20170511","05/11/2017 12:00:00 AM","-1","Complaint"
"9745_20170720","07/20/2017 12:00:00 AM","94","Routine - Unscheduled"
"9745_20170728","07/28/2017 12:00:00 AM","-1","Complaint"
"9745_20170808","08/08/2017 12:00:00 AM","-1","Complaint Reinspection/Followup"
"9745_20180611","06/11/2018 12:00:00 AM","98","Routine - Unscheduled"
"9745_20180709","07/09/2018 12:00:00 AM","-1","Complaint"
"9745_20190614","06/14/2019 12:00:00 AM","98","Routine - Unscheduled"
"97460_20190204","02/04/2019 12:00:00 AM","-1","New Ownership"
"97460_20190301","03/01/2019 12:00:00 AM","-1","Non-inspection site visit"
"97460_20190311","03/11/2019 12:00:00 AM","-1","New Ownership - Followup"
"97460_20190329","03/29/2019 12:00:00 AM","-1","New Ownership"
"97460_20190404","04/04/2019 12:00:00 AM","-1","Reinspection/Followup"
"97460_20191002","10/02/2019 12:00:00 AM","-1","Complaint"
"97468_20180926","09/26/2018 12:00:00 AM","-1","New Construction"
"97468_20190411","04/11/2019 12:00:00 AM","96","Routine - Unscheduled"
"97469_20180827","08/27/2018 12:00:00 AM","-1","New Ownership"
"97469_20181001","10/01/2018 12:00:00 AM","-1","Reinspection/Followup"
"97469_20190114","01/14/2019 12:00:00 AM","84","Routine - Unscheduled"
"97482_20181001","10/01/2018 12:00:00 AM","100","Routine - Unscheduled"
"97483_20180925","09/25/2018 12:00:00 AM","-1","New Ownership"
